document_id,title
21060008,Celiac disease screening by immunochromatographic visual assays: results of a multicenter study.
21063817,Down-regulation of keratin 4 and keratin 13 expression in oral squamous cell carcinoma and epithelial dysplasia: a clue for histopathogenesis.
21093407,Identification of short-lived long non-coding RNAs as surrogate indicators for chemical stress response.
21108759,Isolation of a gene encoding a functional zinc finger protein homologous to erythroid Krüppel-like factor: identification of a new multigene family.
21114100,A small molecule restores function to TRPML1 mutant isoforms responsible for mucolipidosis type IV.
21141798,Characterization of a murine monoclonal antibody to Cryptococcus neoformans polysaccharide that is a candidate for human therapeutic studies.
21150010,Treatment with cyclooxygenase-2 inhibitors enables repeated administration of vaccinia virus for control of ovarian cancer.
21164071,Ser-752-->Pro mutation in the cytoplasmic domain of integrin beta 3 subunit and defective activation of platelet integrin alpha IIb beta 3 (glycoprotein IIb-IIIa) in a variant of Glanzmann thrombasthenia.
21170174,Crossover and noncrossover pathways in mouse meiosis.
21179714,IAP regulation of metastasis.
21181273,15-Hydroxyprostaglandin dehydrogenase is down-regulated in colorectal cancer.
21185923,Stimulation of CD25+CD4+ regulatory T cells through GITR breaks immunological self-tolerance
21186109,The missing cases of tuberculosis in Malawi: the contribution from cross-border registrations.
21199527,"Parathyroid hormone induces E4bp4 messenger ribonucleic acid expression primarily through cyclic adenosine 3',5'-monophosphate signaling in osteoblasts."
21203899,Managing finances of shipping living donor kidneys for donor exchanges.
21216726,Human herpesvirus 8 infection and Kaposi's sarcoma among human immunodeficiency virus-infected and -uninfected women.
21219071,Cloning of three novel neuronal Cdk5 activator binding proteins.
21221346,"The Artemis:DNA-PKcs endonuclease cleaves DNA loops, flaps, and gaps."
21230110,A promoter derived from taro bacilliform badnavirus drives strong expression in transgenic banana and tobacco plants
21232018,Age of ovary determines remaining life expectancy in old ovariectomized mice.
21239672,Use of macrolides in mother and child and risk of infantile hypertrophic pyloric stenosis: nationwide cohort study
21246752,The psychiatric manifestations of mitochondrial disorders: a case and review of the literature.
21250322,Polo kinase and Asp are needed to promote the mitotic organizing activity of centrosomes
21257564,How long will long-term potentiation last?
21258863,An IL-13 inhibitor blocks the development of hepatic fibrosis during a T-helper type 2-dominated inflammatory response.
21260231,Validity and reliability of observational methods for studying medication administration errors.
21271817,Directly reprogrammed fibroblasts show global epigenetic remodeling and widespread tissue contribution.
21272977,"Exocrine ontogenies: on the development of pancreatic acinar, ductal and centroacinar cells."
21274496,"The history of SIVS and AIDS: epidemiology, phylogeny and biology of isolates from naturally SIV infected non-human primates (NHP) in Africa."
21274919,"The association between common physical impairments and dementia in low and middle income countries, and, among people with dementia, their association with cognitive function and disability. A 10/66 Dementia Research Group population-based study."
21287352,Serum biomarkers as predictors of lung function decline in chronic obstructive pulmonary disease.
21295300,Phosphorylation of ATM by Cdk5 mediates DNA damage signaling and regulates neuronal death
21297708,Nerve-induced release of nitric oxide in the rabbit gastrointestinal tract as measured by in vivo microdialysis.
21301090,Screening for concomitant diseases in peripheral vascular patients. Results of a systematic approach.
21302115,"Archetypal trajectories of social, psychological, and spiritual wellbeing and distress in family care givers of patients with lung cancer: secondary analysis of serial qualitative interviews"
21307488,HER-2/neu induces p53 ubiquitination via Akt-mediated MDM2 phosphorylation
21320417,T cell memory.
21323587,The impact of organisational change on outcome in an intensive care unit in the United Kingdom
21323758,Monitoring effectiveness and safety of Tafamidis in transthyretin amyloidosis in Italy: a longitudinal multicenter study in a non-endemic area
21330280,The Spliceosome: Design Principles of a Dynamic RNP Machine
21363424,"Blimp-1 attenuates Th1 differentiation by repression of ifng, tbx21, and bcl6 gene expression."
21366394,CX3CR1 is required for airway inflammation by promoting T helper cell survival and maintenance in inflamed lung
21369472,TRPC6 is a glomerular slit diaphragm-associated channel required for normal renal function
21372171,Usefulness of high mobility group box 1 protein as a plasma biomarker in patient with peripheral artery disease.
21373240,Functional specialization of Piwi proteins in Paramecium tetraurelia from post-transcriptional gene silencing to genome remodelling
21373821,"A parasomnia overlap disorder involving sleepwalking, sleep terrors, and REM sleep behavior disorder in 33 polysomnographically confirmed cases."
21377587,How can health care organizations be reliably compared?: Lessons from a national survey of patient experience.
21380232,Conservation of methylation reprogramming in mammalian development: aberrant reprogramming in cloned embryos.
21380348,Intracellular transport of fat-soluble vitamins A and E.
21382907,Reduced Cytokine Release in Ex Vivo Response to Cilengitide and Cetuximab Is a Marker for Improved Survival of Head and Neck Cancer Patients
21383026,Genes required for mycobacterial growth defined by high density mutagenesis.
21387297,Production of de novo cardiomyocytes: human pluripotent stem cell differentiation and direct reprogramming.
21392223,"Within the hemopoietic system, LAR phosphatase is a T cell lineage-specific adhesion receptor-like protein whose phosphatase activity appears dispensable for T cell development, repertoire selection and function."
21392703,Competition and the evolution of reproductive restraint in malaria parasites.
21395936,[Neutrophils and macrophages related to the pathogenesis and disease development of chronic obstructive pulmonary disease by the inflammatory reaction].
21414718,Piezo1 Is as a Novel Trefoil Factor Family 1 Binding Protein that Promotes Gastric Cancer Cell Mobility In Vitro
21425864,A conditionally lethal yeast mutant blocked at the first step in glycosyl phosphatidylinositol anchor synthesis.
21439293,Beyond pattern recognition: five immune checkpoints for scaling the microbial threat
21439640,Macrophages induce COX-2 expression in breast cancer cells: role of IL-1β autoamplification.
21456232,A graphene-based platform for induced pluripotent stem cells culture and differentiation.
21459247,Aerobic capacity in black adolescent girls.
21465696,Acetylation controls Notch3 stability and function in T-cell leukemia
21472388,Hypoglycemia: incidence and clinical predictors in a large population-based sample of children and adolescents with IDDM.
21479231,Efficacy of a 6-month versus 9-month intermittent treatment regimen in HIV-infected patients with tuberculosis: a randomized clinical trial.
21479575,High prevalence of evolutionarily conserved and species-specific genomic aberrations in mouse pluripotent stem cells.
21487212,Inhibition of cell proliferation and induction of apoptosis by ExFABP gene targeting.
21489324,Profile of the Navrongo Health and Demographic Surveillance System.
21495419,The impact of COPD on lung health worldwide: epidemiology and incidence.
21498497,TLR activation triggers the rapid differentiation of monocytes into macrophages and dendritic cells
21502234,Mismatch repair status and clinical outcome in endometrial cancer: a systematic review and meta-analysis.
21521236,p53 induces formation of NEAT1 lncRNA-containing paraspeckles that modulate replication stress response and chemosensitivity
21535641,Regulation of innate immunity by NADPH oxidase.
21547032,Protection from olanzapine-induced metabolic toxicity in mice by acetaminophen and tetrahydroindenoindole
21550246,Detection of prions in blood
21551568,Genetic alterations and their relationship in the phosphatidylinositol 3-kinase/Akt pathway in thyroid cancer.
21553394,Vitamin D and obesity: current perspectives and future directions.
21557055,Transcriptional regulation by p53 through intrinsic DNA/chromatin binding and site-directed cofactor recruitment.
21557614,Pleiotropic effects of statins.
21561474,Increasing the efficiency of precise genome editing with CRISPR-Cas9 by inhibition of nonhomologous end joining
21562657,Molecular mechanism of BST2/tetherin downregulation by K5/MIR2 of Kaposi's sarcoma-associated herpesvirus.
21564598,Regulation of beta catenin signaling and parathyroid hormone anabolic effects in bone by the matricellular protein periostin.
21571708,"Lipoprotein(a) concentration and the risk of coronary heart disease, stroke, and nonvascular mortality."
21578627,The biphasic behavior of incoherent feed-forward loops in biomolecular regulatory networks.
21590125,Antipsychotic prescribing patterns in Germany: a retrospective analysis using a large outpatient prescription database.
21598000,Structural basis for the activation of microtubule assembly by the EB1 and p150Glued complex.
